,Lat,Lon,Base,Hour,Day,labels_kmeans,labels_dbscan,labels_agg
479124,40.7245,-73.9924,3,21,0,0,1,0
480501,40.7409,-73.9785,3,7,1,1,1,1
345227,40.7542,-73.9941,3,17,3,1,1,1
131861,40.7629,-73.9969,1,0,5,1,1,1
46374,40.7262,-74.0075,1,16,3,0,1,0
261057,40.7567,-74.2299,2,7,5,3,-1,4
245178,40.7208,-73.9949,2,19,0,0,1,0
499116,40.7357,-73.9824,3,17,3,0,1,1
98759,40.7404,-73.9964,1,23,5,0,1,1
405707,40.7283,-73.9945,3,21,3,0,1,0
433933,40.7704,-73.9502,3,8,1,1,1,1
54458,40.7398,-73.9878,1,19,4,0,1,1
196459,40.7288,-74.0005,1,21,0,0,1,0
229011,40.7487,-73.9924,2,20,3,1,1,1
288355,40.7234,-73.9992,2,23,6,0,1,0
494356,40.7508,-73.9824,3,5,3,1,1,1
301462,40.774,-73.8723,2,21,3,4,1,2
485335,40.7442,-74.0066,3,20,1,0,1,0
485857,40.7442,-74.0066,3,21,1,0,1,0
484826,40.6699,-73.9737,3,19,1,0,1,0
237045,40.7707,-73.9618,2,17,5,1,1,1
9036,40.7617,-73.9738,0,21,0,1,1,1
229451,40.7425,-74.0027,2,21,3,0,1,0
70954,40.7546,-73.9687,1,22,0,1,1,1
519588,40.7378,-73.9891,3,20,5,0,1,1
386311,40.7627,-73.9971,3,8,1,1,1,1
389497,40.7418,-74.0051,3,18,1,0,1,0
429223,40.7699,-73.9491,3,9,0,1,1,1
428063,40.7058,-74.0085,3,5,0,0,1,0
235516,40.7291,-73.9922,2,0,5,0,1,0
129567,40.7744,-73.9635,1,18,4,1,1,1
324793,40.7406,-74.0045,2,18,2,0,1,0
404977,40.7198,-74.0031,3,20,3,0,1,0
182598,40.6751,-74.0166,1,19,5,0,1,0
287981,40.6837,-73.9352,2,19,6,0,1,0
118975,40.7939,-73.9742,1,5,3,1,1,1
45449,40.7415,-74.0065,1,13,3,0,1,0
504609,40.8245,-73.8921,3,9,4,4,-1,2
195458,40.7053,-74.0134,1,18,0,0,1,0
119208,40.7419,-74.0037,1,6,3,0,1,0
61617,40.7789,-73.9567,1,23,5,1,1,1
33444,40.7645,-73.9688,0,6,2,1,1,1
404474,40.8175,-73.942,3,19,3,1,1,2
201725,40.7074,-74.0073,1,17,1,0,1,0
494259,40.6761,-74.0033,3,4,3,0,1,0
291528,40.7219,-73.9874,2,10,1,0,1,0
171934,40.7591,-73.9785,1,18,4,1,1,1
93665,40.6844,-73.9563,1,6,5,0,1,0
320644,40.745,-73.9783,2,7,2,1,1,1
160861,40.764,-73.9941,1,13,3,1,1,1
285466,40.7681,-73.9883,2,18,5,1,1,1
48127,40.7275,-74.0005,1,20,3,0,1,0
96659,40.6951,-73.9963,1,19,5,0,1,0
181526,40.7478,-74.0044,1,18,5,0,1,0
302693,40.7259,-73.9852,2,8,4,0,1,0
387461,40.792,-73.9773,3,13,1,1,1,1
353755,40.6449,-73.7823,3,14,4,2,3,3
161554,40.743,-73.9885,1,15,3,0,1,1
355552,40.7741,-73.872,3,17,4,4,1,2
175770,40.7393,-74.0015,1,23,4,0,1,0
321728,40.6781,-73.9781,2,10,2,0,1,0
259791,40.7422,-73.9828,2,19,4,1,1,1
196257,40.7654,-73.9718,1,21,0,1,1,1
153409,40.7601,-73.9877,1,13,2,1,1,1
407272,40.645,-73.7814,3,5,4,2,3,3
537117,40.7602,-73.9851,3,16,1,1,1,1
263816,40.7459,-73.9881,2,23,5,1,1,1
179562,40.7274,-73.9938,1,15,5,0,1,0
460464,40.7696,-73.981,3,16,4,1,1,1
409355,40.7401,-73.9902,3,12,4,0,1,1
60451,40.7651,-73.9801,1,20,5,1,1,1
225809,40.7585,-73.9793,2,1,3,1,1,1
5334,40.7418,-74.0039,0,20,4,0,1,0
208253,40.7496,-74.0065,1,10,2,0,1,0
311528,40.8235,-73.9553,2,10,6,1,1,2
352326,40.7119,-73.9498,3,10,4,0,1,0
371713,40.6718,-73.9829,3,5,6,0,1,0
106410,40.7636,-73.9735,1,22,0,1,1,1
419220,40.7371,-74.0091,3,18,5,0,1,0
380288,40.7498,-73.9781,3,16,0,1,1,1
341091,40.6416,-74.0106,3,6,3,0,1,0
289817,40.7582,-73.986,2,16,0,1,1,1
285573,40.7399,-73.9854,2,19,5,0,1,1
262317,40.7575,-73.9747,2,17,5,1,1,1
231711,40.6929,-73.9934,2,13,4,0,1,0
506092,40.706,-74.0088,3,14,4,0,1,0
395004,40.7502,-73.9884,3,16,2,1,1,1
353826,40.7655,-73.9603,3,14,4,1,1,1
393096,40.7635,-73.9889,3,9,2,1,1,1
61667,40.7506,-73.9946,1,23,5,1,1,1
441293,40.6618,-73.9592,3,23,1,0,1,0
31697,40.7254,-73.9782,0,19,0,0,1,0
189147,40.7818,-73.9588,1,16,6,1,1,1
136192,40.6974,-73.9929,1,22,5,0,1,0
123371,40.7254,-73.9875,1,19,3,0,1,0
350949,40.7463,-73.9775,3,7,4,1,1,1
61028,40.7249,-73.9555,1,22,5,0,1,0
209525,40.7571,-73.9854,1,13,2,1,1,1
468589,40.762,-73.9937,3,20,5,1,1,1
315364,40.7545,-73.9759,2,18,0,1,1,1
174654,40.7505,-73.9735,1,22,4,1,1,1
274720,40.7565,-73.9933,2,16,2,1,1,1
459031,40.7263,-74.009,3,12,4,0,1,0
74486,40.7762,-73.9778,1,18,1,1,1,1
404653,40.7361,-73.9921,3,19,3,0,1,1
397430,40.726,-73.9408,3,20,2,1,1,0
23849,40.7754,-73.9781,0,9,1,1,1,1
485634,40.6789,-73.9851,3,21,1,0,1,0
40265,40.7487,-73.9793,1,9,2,1,1,1
70483,40.7188,-73.9946,1,20,0,0,1,0
410626,40.7237,-73.9982,3,15,4,0,1,0
431257,40.7298,-73.9968,3,17,0,0,1,0
338710,40.7338,-74.0013,3,18,2,0,1,0
394659,40.7412,-73.9928,3,15,2,0,1,1
349413,40.7404,-73.9869,3,23,3,0,1,1
423431,40.7322,-74.1428,3,1,6,3,-1,4
563984,40.7454,-73.9719,4,8,2,1,1,1
314682,40.7159,-73.9914,2,14,0,0,1,0
100661,40.7717,-73.9592,1,12,6,1,1,1
427596,40.7686,-73.9657,3,22,6,1,1,1
58247,40.7602,-73.9669,1,15,5,1,1,1
89034,40.7535,-73.9787,1,14,4,1,1,1
227088,40.7467,-74.0058,2,13,3,0,1,0
278973,40.7193,-74.0018,2,18,3,0,1,0
90833,40.7309,-73.9784,1,18,4,0,1,0
104020,40.7622,-73.972,1,11,0,1,1,1
110642,40.7258,-74.0007,1,18,1,0,1,0
248779,40.7299,-73.9989,2,20,1,0,1,0
563676,40.7626,-73.9711,4,15,1,1,1,1
206794,40.69,-73.9632,1,7,2,0,1,0
419419,40.7591,-73.9727,3,18,5,1,1,1
100047,40.7549,-73.9729,1,9,6,1,1,1
514966,40.7428,-74.0042,3,11,5,0,1,0
403299,40.7516,-73.9782,3,17,3,1,1,1
208081,40.7175,-74.0053,1,10,2,0,1,0
220687,40.7238,-73.9985,2,16,1,0,1,0
54351,40.7632,-73.9689,1,19,4,1,1,1
44554,40.7733,-73.9624,1,8,3,1,1,1
73881,40.7881,-73.9801,1,16,1,1,1,1
534145,40.6461,-73.7768,3,8,1,2,3,3
43564,40.6467,-73.7896,1,22,2,2,3,3
157232,40.7422,-73.9829,1,20,2,1,1,1
490350,40.7329,-74.0071,3,16,2,0,1,0
204639,40.7462,-74.0085,1,21,1,0,1,0
356492,40.7513,-74.0067,3,17,4,1,1,0
272697,40.7268,-73.9837,2,22,1,0,1,0
336913,40.7179,-73.9896,3,15,2,0,1,0
398823,40.7204,-73.9545,3,5,3,0,1,0
309375,40.7673,-73.9842,2,19,5,1,1,1
425339,40.6773,-73.9726,3,14,6,0,1,0
249745,40.7775,-73.9508,2,7,2,1,1,1
313569,40.7729,-73.8857,2,5,0,4,1,2
479567,40.7476,-73.9178,3,23,0,1,1,2
59241,40.7506,-73.9832,1,18,5,1,1,1
337005,40.7562,-73.9748,3,16,2,1,1,1
89754,40.7477,-73.9832,1,16,4,1,1,1
240610,40.7553,-73.9676,2,14,6,1,1,1
490504,40.7487,-73.9404,3,16,2,1,1,0
167748,40.7891,-73.9744,1,7,4,1,1,1
233180,40.7236,-74.0034,2,17,4,0,1,0
200760,40.7664,-73.9832,1,16,1,1,1,1
295397,40.7424,-74.0047,2,15,2,0,1,0
179422,40.7685,-73.8625,1,15,5,4,1,2
121973,40.7668,-73.983,1,16,3,1,1,1
441183,40.751,-74.0043,3,23,1,1,1,0
130096,40.7549,-73.9876,1,19,4,1,1,1
281470,40.7296,-74.0084,2,12,4,0,1,0
87277,40.7813,-73.9564,1,6,4,1,1,1
259843,40.779,-73.974,2,20,4,1,1,1
281714,40.7285,-74.0071,2,14,4,0,1,0
182581,40.7155,-73.998,1,19,5,0,1,0
235234,40.7422,-74.0044,2,23,4,0,1,0
350623,40.7456,-74.0033,3,6,4,0,1,0
286016,40.7701,-73.9925,2,21,5,1,1,1
113130,40.7258,-73.9435,1,4,2,0,1,0
495297,40.7793,-73.9557,3,8,3,1,1,1
399453,40.6857,-73.9325,3,7,3,0,1,0
413115,40.774,-73.875,3,19,4,4,1,2
508671,40.7409,-73.9924,3,18,4,0,1,1
286217,40.7372,-73.9864,2,22,5,0,1,1
333312,40.7471,-73.9915,3,5,2,1,1,1
312805,40.6864,-73.9421,2,18,6,0,1,0
61681,40.7599,-73.986,1,23,5,1,1,1
429966,40.6908,-74.1782,3,13,0,3,2,4
509549,40.7697,-73.9647,3,19,4,1,1,1
245402,40.6843,-73.9293,2,20,0,0,1,0
443018,40.7171,-73.9903,3,9,2,0,1,0
107945,40.7229,-73.9975,1,10,1,0,1,0
429030,40.7693,-73.8764,3,8,0,4,1,2
352746,40.7141,-74.0063,3,11,4,0,1,0
234462,40.7249,-74.0027,2,21,4,0,1,0
431964,40.7223,-73.9832,3,19,0,0,1,0
63066,40.7584,-73.9922,1,6,6,1,1,1
444925,40.7445,-73.9563,3,16,2,1,1,0
297906,40.7312,-74.003,2,6,3,0,1,0
284083,40.747,-73.9899,2,6,5,1,1,1
372488,40.7608,-73.9581,3,10,6,1,1,1
218478,40.7644,-73.9703,1,23,2,1,1,1
284595,40.7674,-73.8815,2,12,5,4,1,2
417924,40.7177,-74.0002,3,15,5,0,1,0
445886,40.7567,-73.9926,3,17,2,1,1,1
473277,40.7001,-73.9247,3,18,6,0,1,0
68979,40.7508,-73.9871,1,17,0,1,1,1
509491,40.7524,-73.9733,3,19,4,1,1,1
15792,40.7499,-73.9814,0,21,6,1,1,1
35177,40.7208,-74.0052,0,20,2,0,1,0
132414,40.7457,-73.9983,1,6,5,0,1,1
387868,40.8278,-73.9004,3,15,1,4,-1,2
391166,40.7212,-73.9936,3,23,1,0,1,0
68886,40.7616,-73.9748,1,17,0,1,1,1
409818,40.7601,-73.9719,3,13,4,1,1,1
336642,40.7561,-73.9755,3,15,2,1,1,1
372045,40.6929,-73.9934,3,8,6,0,1,0
257060,40.7748,-73.9564,2,7,4,1,1,1
524357,40.7202,-74.0052,3,13,6,0,1,0
59401,40.7693,-73.9958,1,18,5,1,1,1
219981,40.7597,-73.9641,2,12,1,1,1,1
55018,40.7437,-73.9878,1,20,4,1,1,1
415758,40.679,-74.0109,3,2,5,0,1,0
363541,40.7736,-73.9836,3,12,5,1,1,1
282483,40.6996,-73.9522,2,17,4,0,1,0
411061,40.7634,-73.9737,3,16,4,1,1,1
410591,40.7647,-73.9769,3,15,4,1,1,1
303065,40.7757,-73.9482,2,10,4,1,1,1
36132,40.7423,-73.9011,1,7,1,4,1,2
474389,40.7608,-73.9909,3,0,0,1,1,1
43336,40.7864,-73.972,1,21,2,1,1,1
126085,40.7347,-73.9866,1,5,4,0,1,0
526283,40.7175,-74.0143,3,19,6,0,1,0
365951,40.7584,-73.9769,3,18,5,1,1,1
311690,40.7474,-73.9725,2,11,6,1,1,1
513003,40.719,-74.0035,3,1,5,0,1,0
330764,40.7548,-73.9879,3,17,1,1,1,1
199963,40.7448,-73.991,1,14,1,1,1,1
205745,40.7038,-73.9906,1,5,2,0,1,0
537466,40.7428,-73.9879,3,16,1,0,1,1
333219,40.7464,-74.001,3,3,2,0,1,0
487362,40.7275,-73.9794,3,7,2,0,1,0
525585,40.7202,-73.9994,3,17,6,0,1,0
220719,40.7465,-74.0081,2,16,1,0,1,0
362116,40.7139,-73.9577,3,2,5,0,1,0
10299,40.6853,-73.9642,0,7,2,0,1,0
143507,40.7327,-73.9938,1,17,0,0,1,0
68466,40.7536,-73.9988,1,16,0,1,1,1
156956,40.7038,-73.9184,1,20,2,0,1,0
186559,40.7463,-73.9777,1,2,6,1,1,1
1395,40.7567,-73.984,0,11,2,1,1,1
13613,40.7075,-74.0099,0,19,4,0,1,0
555787,40.7257,-74.0053,4,11,4,0,1,0
376800,40.7837,-73.9504,3,6,0,1,1,1
525101,40.7325,-73.9878,3,15,6,0,1,1
430304,40.7279,-73.9949,3,14,0,0,1,0
496649,40.768,-73.9837,3,12,3,1,1,1
334201,40.7577,-73.9752,3,7,2,1,1,1
527171,40.7744,-73.9815,3,0,0,1,1,1
522223,40.7244,-73.9926,3,0,6,0,1,0
397632,40.6485,-73.7843,3,21,2,2,3,3
417751,40.7253,-73.9496,3,15,5,0,1,0
340538,40.7237,-74.0108,3,23,2,0,1,0
549273,40.7577,-73.9752,3,17,2,1,1,1
536811,40.7057,-74.0099,3,15,1,0,1,0
22592,40.7371,-73.9903,0,13,6,0,1,1
326499,40.7059,-74.0057,2,22,2,0,1,0
528253,40.7499,-73.9792,3,7,0,1,1,1
505796,40.7629,-73.97,3,13,4,1,1,1
8606,40.7064,-74.0081,0,17,0,0,1,0
43341,40.7384,-73.9855,1,21,2,0,1,1
445745,40.751,-73.975,3,17,2,1,1,1
298841,40.7426,-73.9888,2,11,3,0,1,1
24894,40.7748,-73.9632,0,11,2,1,1,1
437685,40.7793,-73.9874,3,17,1,1,1,1
40778,40.6952,-73.9959,1,12,2,0,1,0
356736,40.7441,-73.9916,3,18,4,0,1,1
368470,40.7595,-73.9838,3,21,5,1,1,1
222685,40.6802,-73.9949,2,8,2,0,1,0
107885,40.7534,-73.9905,1,10,1,1,1,1
93008,40.766,-73.9834,1,0,5,1,1,1
171267,40.7601,-73.9789,1,17,4,1,1,1
63941,40.7682,-73.8621,1,13,6,4,1,2
154352,40.7674,-73.9686,1,15,2,1,1,1
519836,40.7479,-73.9814,3,21,5,1,1,1
323454,40.6941,-73.8617,2,16,2,2,-1,3
386766,40.7406,-73.9982,3,10,1,0,1,1
373985,40.715,-73.9403,3,16,6,0,1,0
533152,40.7207,-74.0037,3,4,1,0,1,0
24352,40.6995,-73.952,0,17,1,0,1,0
143834,40.7505,-73.9773,1,18,0,1,1,1
540061,40.702,-73.9772,3,20,1,0,1,0
126834,40.749,-73.9518,1,9,4,1,1,0
485526,40.7773,-73.9522,3,21,1,1,1,1
310321,40.7402,-74.0054,2,22,5,0,1,0
518392,40.7527,-73.9856,3,18,5,1,1,1
110278,40.7493,-73.9919,1,17,1,1,1,1
268860,40.7239,-73.9876,2,4,1,0,1,0
235131,40.7261,-73.9918,2,22,4,0,1,0
245516,40.7586,-73.9708,2,21,0,1,1,1
132476,40.7199,-73.9564,1,7,5,0,1,0
257626,40.727,-73.9783,2,10,4,0,1,0
450866,40.6951,-74.1785,3,11,3,3,2,4
450192,40.7496,-73.9914,3,9,3,1,1,1
187395,40.744,-73.9994,1,10,6,0,1,1
248071,40.7836,-73.9734,2,17,1,1,1,1
522136,40.7251,-73.9842,3,0,6,0,1,0
372828,40.7545,-73.9638,3,12,6,1,1,1
167732,40.7394,-73.9866,1,7,4,0,1,1
527227,40.7608,-73.9629,3,1,0,1,1,1
465458,40.6988,-73.9311,3,10,5,0,1,0
428851,40.7829,-73.9778,3,8,0,1,1,1
167010,40.764,-73.9786,1,4,4,1,1,1
322600,40.7369,-74.0038,2,14,2,0,1,0
468852,40.7763,-73.9479,3,21,5,1,1,1
211017,40.7647,-73.9706,1,15,2,1,1,1
202558,40.745,-73.9862,1,18,1,1,1,1
402627,40.7563,-73.9788,3,16,3,1,1,1
372973,40.596,-73.9381,3,12,6,0,-1,0
231077,40.7251,-73.989,2,10,4,0,1,0
16825,40.7502,-73.9841,0,7,1,1,1,1
553762,40.7369,-73.9905,3,22,2,0,1,1
211833,40.7044,-74.0085,1,16,2,0,1,0
318108,40.7171,-74.0063,2,16,1,0,1,0
333661,40.7034,-73.9846,3,6,2,0,1,0
106880,40.7332,-73.9966,1,6,1,0,1,0
139541,40.7156,-74.004,1,18,6,0,1,0
354111,40.7589,-73.9729,3,15,4,1,1,1
238340,40.7605,-73.9914,2,21,5,1,1,1
398587,40.7242,-74.0103,3,3,3,0,1,0
493022,40.6856,-73.9694,3,21,2,0,1,0
505001,40.7044,-73.9671,3,10,4,0,1,0
90686,40.7315,-74.0011,1,18,4,0,1,0
32129,40.7775,-73.9865,0,9,1,1,1,1
68874,40.7458,-73.99,1,17,0,1,1,1
162895,40.7709,-73.8659,1,17,3,4,1,2
330407,40.7227,-73.998,3,16,1,0,1,0
344926,40.7567,-73.994,3,16,3,1,1,1
438187,40.7513,-74.0071,3,18,1,1,1,0
329896,40.7939,-73.9723,3,15,1,1,1,1
100136,40.7779,-73.6179,1,9,6,2,-1,3
550638,40.7539,-73.9859,3,19,2,1,1,1
218382,40.7576,-73.978,1,22,2,1,1,1
104914,40.7374,-74.0052,1,15,0,0,1,0
295965,40.755,-74.0003,2,17,2,1,1,1
386835,40.8003,-73.9621,3,11,1,1,1,1
17786,40.7583,-73.9709,0,20,1,1,1,1
479920,40.7028,-73.9101,3,5,1,0,1,0
363760,40.7389,-73.9928,3,13,5,0,1,1
473753,40.7041,-73.9867,3,20,6,0,1,0
488136,40.7654,-73.9718,3,10,2,1,1,1
27252,40.7386,-73.9738,0,2,4,1,1,1
189724,40.7742,-73.9632,1,17,6,1,1,1
316583,40.7715,-73.951,2,7,1,1,1,1
76984,40.7253,-73.9893,1,8,2,0,1,0
368216,40.6467,-73.7897,3,21,5,2,3,3
382793,40.7184,-74.0058,3,19,0,0,1,0
333752,40.7782,-73.9525,3,6,2,1,1,1
375233,40.7019,-73.9372,3,20,6,0,1,0
242096,40.7915,-73.978,2,6,0,1,1,1
441864,40.7731,-73.9782,3,6,2,1,1,1
321271,40.6952,-74.1777,2,9,2,3,2,4
379643,40.7817,-73.9561,3,16,0,1,1,1
224807,40.7574,-73.9847,2,18,2,1,1,1
61419,40.7247,-73.9923,1,22,5,0,1,0
261674,40.8652,-73.9311,2,13,5,4,1,2
494513,40.7237,-73.999,3,6,3,0,1,0
383694,40.7551,-73.984,3,21,0,1,1,1
507450,40.7517,-73.9938,3,16,4,1,1,1
302227,40.7167,-73.9635,2,5,4,0,1,0
110241,40.7081,-74.0082,1,17,1,0,1,0
84652,40.7014,-73.9837,1,18,3,0,1,0
363325,40.7988,-73.9334,3,11,5,1,1,2
127400,40.755,-73.9736,1,12,4,1,1,1
437792,40.7554,-73.9762,3,17,1,1,1,1
500856,40.7017,-73.9874,3,20,3,0,1,0
301424,40.7642,-73.981,2,21,3,1,1,1
185234,40.7613,-73.9637,1,23,5,1,1,1
95653,40.773,-73.9666,1,16,5,1,1,1
84373,40.7668,-73.9843,1,17,3,1,1,1
258681,40.7285,-73.9849,2,15,4,0,1,0
394788,40.7667,-73.9822,3,15,2,1,1,1
113226,40.7397,-73.9251,1,5,2,1,1,2
120319,40.7115,-74.0057,1,11,3,0,1,0
31333,40.7254,-73.9959,0,14,0,0,1,0
502279,40.6452,-73.7819,3,22,3,2,3,3
87202,40.7565,-73.9894,1,6,4,1,1,1
191987,40.7385,-74.0081,1,7,0,0,1,0
449383,40.783,-73.9845,3,7,3,1,1,1
31212,40.7653,-73.9627,0,11,0,1,1,1
435145,40.7681,-73.862,3,11,1,4,1,2
74663,40.711,-74.0089,1,18,1,0,1,0
383003,40.7575,-73.9766,3,19,0,1,1,1
395185,40.774,-73.8717,3,16,2,4,1,2
204277,40.7162,-73.9498,1,20,1,0,1,0
294057,40.7745,-73.9518,2,6,2,1,1,1
161207,40.7557,-73.9767,1,14,3,1,1,1
54235,40.7391,-73.9968,1,19,4,0,1,0
386625,40.788,-73.9556,3,10,1,1,1,1
3344,40.7521,-73.9861,0,18,3,1,1,1
247785,40.7391,-73.9898,2,16,1,0,1,1
95233,40.7246,-74.0019,1,15,5,0,1,0
473026,40.758,-73.9648,3,17,6,1,1,1
176292,40.721,-73.9878,1,0,5,0,1,0
284454,40.6829,-73.9533,2,11,5,0,1,0
800,40.7608,-73.979,0,19,1,1,1,1
199452,40.7074,-74.0123,1,13,1,0,1,0
509388,40.751,-74.0333,3,19,4,0,4,0
110317,40.7518,-74.0042,1,17,1,1,1,0
81235,40.7575,-73.9844,1,6,3,1,1,1
318870,40.6968,-73.9933,2,18,1,0,1,0
304503,40.7634,-73.981,2,17,4,1,1,1
252125,40.7613,-73.9973,2,20,2,1,1,1
17540,40.7604,-73.9799,0,18,1,1,1,1
145691,40.6952,-74.1784,1,7,1,3,2,4
316760,40.7202,-73.9992,2,8,1,0,1,0
452933,40.7382,-74.0059,3,17,3,0,1,0
341305,40.7279,-73.9935,3,6,3,0,1,0
230218,40.7846,-73.9487,2,5,4,1,1,1
134310,40.7635,-73.9793,1,16,5,1,1,1
532103,40.7387,-73.9928,3,20,0,0,1,1
170859,40.7627,-73.9755,1,16,4,1,1,1
502757,40.7327,-73.9975,3,23,3,0,1,0
275217,40.7575,-73.9758,2,17,2,1,1,1
103615,40.764,-73.9736,1,8,0,1,1,1
321216,40.7494,-73.9811,2,8,2,1,1,1
159368,40.5854,-73.9494,1,7,3,0,10,0
32613,40.7507,-73.9715,0,16,1,1,1,1
512125,40.7521,-73.9855,3,23,4,1,1,1
483987,40.7514,-73.994,3,17,1,1,1,1
375275,40.7051,-74.0075,3,20,6,0,1,0
391099,40.7438,-73.989,3,22,1,0,1,1
419559,40.7471,-73.9873,3,18,5,1,1,1
189056,40.6774,-73.9983,1,16,6,0,1,0
551680,40.7633,-73.9789,3,20,2,1,1,1
108636,40.7645,-73.9709,1,13,1,1,1,1
106418,40.8049,-73.9525,1,22,0,1,1,2
277942,40.7357,-73.9915,2,14,3,0,1,1
512739,40.7399,-74.0056,3,0,5,0,1,0
56328,40.7528,-73.9717,1,23,4,1,1,1
475159,40.6449,-73.7824,3,7,0,2,3,3
170019,40.7697,-73.9626,1,15,4,1,1,1
253666,40.7185,-74.0007,2,11,3,0,1,0
431626,40.7731,-73.8858,3,18,0,4,1,2
369003,40.7845,-73.9754,3,22,5,1,1,1
519596,40.7349,-74.0031,3,20,5,0,1,0
263664,40.7235,-74.0081,2,22,5,0,1,0
13297,40.7686,-73.9846,0,16,4,1,1,1
296032,40.7672,-73.9586,2,17,2,1,1,1
534400,40.7545,-73.9695,3,8,1,1,1,1
555375,40.7507,-73.9912,4,13,3,1,1,1
334542,40.7876,-73.9773,3,8,2,1,1,1
206521,40.7272,-73.9918,1,7,2,0,1,0
255628,40.734,-74.0001,2,19,3,0,1,0
154940,40.7548,-73.9881,1,16,2,1,1,1
335050,40.7552,-73.9776,3,10,2,1,1,1
139863,40.7254,-73.946,1,19,6,0,1,0
161836,40.7191,-73.9894,1,15,3,0,1,0
132725,40.7263,-74.0005,1,9,5,0,1,0
102402,40.7686,-73.8626,1,21,6,4,1,2
371536,40.744,-74.0068,3,3,6,0,1,0
474582,40.7322,-74.0053,3,4,0,0,1,0
291132,40.7292,-73.9936,2,7,1,0,1,0
479255,40.7301,-73.999,3,21,0,0,1,0
440363,40.7539,-73.9885,3,21,1,1,1,1
384173,40.6881,-73.9877,3,22,0,0,1,0
89926,40.725,-73.9993,1,16,4,0,1,0
536132,40.7159,-73.9359,3,14,1,0,1,0
50601,40.7572,-73.9782,1,9,4,1,1,1
86920,40.7413,-73.9792,1,3,4,1,1,1
217069,40.7662,-73.9954,1,21,2,1,1,1
320725,40.7247,-73.9985,2,7,2,0,1,0
535535,40.7088,-74.0026,3,13,1,0,1,0
150299,40.7073,-74.0026,1,20,1,0,1,0
362560,40.6533,-73.8304,3,7,5,2,-1,3
384172,40.7205,-73.989,3,22,0,0,1,0
488082,40.7989,-73.9619,3,10,2,1,1,1
236487,40.752,-73.9738,2,14,5,1,1,1
226714,40.7553,-73.9711,2,10,3,1,1,1
218220,40.7129,-73.9663,1,22,2,0,1,0
337695,40.7348,-74.0021,3,17,2,0,1,0
381610,40.7287,-73.9591,3,18,0,0,1,0
447361,40.7142,-74.0113,3,20,2,0,1,0
243833,40.7195,-73.9528,2,16,0,0,1,0
421548,40.7248,-73.9921,3,22,5,0,1,0
490771,40.7532,-73.9873,3,17,2,1,1,1
453934,40.7513,-73.9941,3,18,3,1,1,1
540522,40.7546,-73.9719,3,21,1,1,1,1
31449,40.7206,-74.0002,0,16,0,0,1,0
319678,40.6917,-73.9891,2,21,1,0,1,0
247046,40.7543,-73.9691,2,11,1,1,1,1
386402,40.7448,-73.9579,3,9,1,1,1,0
521794,40.7192,-73.9945,3,23,5,0,1,0
300072,40.7755,-73.9506,2,17,3,1,1,1
366467,40.6976,-73.9677,3,18,5,0,1,0
411504,40.7326,-73.9973,3,17,4,0,1,0
117517,40.7869,-73.9752,1,20,2,1,1,1
426656,40.6733,-73.9915,3,18,6,0,1,0
293068,40.6965,-73.9835,2,18,1,0,1,0
313563,40.7343,-74.0038,2,5,0,0,1,0
348563,40.7598,-73.9725,3,21,3,1,1,1
349200,40.7267,-74.0021,3,22,3,0,1,0
405425,40.7272,-73.9953,3,20,3,0,1,0
363423,40.6458,-73.7768,3,11,5,2,3,3
278072,40.7574,-74.001,2,15,3,1,1,1
24796,40.7977,-74.459,0,8,2,3,-1,4
268940,40.7607,-73.9627,2,5,1,1,1,1
216499,40.7913,-73.9738,1,20,2,1,1,1
79908,40.7556,-73.9873,1,20,2,1,1,1
258105,40.6951,-74.1782,2,13,4,3,2,4
40085,40.7681,-73.9922,1,8,2,1,1,1
113593,40.752,-73.9715,1,7,2,1,1,1
448618,40.8233,-73.9461,3,0,3,1,1,2
125791,40.7214,-73.9974,1,1,4,0,1,0
485725,40.7732,-73.8856,3,21,1,4,1,2
14182,40.7825,-73.9769,0,10,5,1,1,1
168318,40.7842,-73.9767,1,9,4,1,1,1
491861,40.7769,-73.9613,3,19,2,1,1,1
330467,40.7568,-73.9777,3,16,1,1,1,1
387326,40.75,-73.9836,3,13,1,1,1,1
408739,40.7608,-73.9774,3,9,4,1,1,1
434781,40.7526,-73.9828,3,10,1,1,1,1
375228,40.7074,-74.0077,3,20,6,0,1,0
179558,40.7947,-73.9662,1,15,5,1,1,1
138753,40.645,-73.7819,1,15,6,2,3,3
110979,40.6977,-73.9933,1,19,1,0,1,0
315117,40.7485,-73.9998,2,17,0,1,1,0
86401,40.7729,-73.9823,1,22,3,1,1,1
434880,40.7509,-73.9905,3,11,1,1,1,1
385063,40.7847,-73.9698,3,6,1,1,1,1
205765,40.7323,-74.0016,1,5,2,0,1,0
448526,40.7405,-74.0078,3,0,3,0,1,0
321991,40.7428,-73.9944,2,11,2,0,1,1
236242,40.808,-73.9601,2,12,5,1,1,2
527072,40.6905,-74.1784,3,23,6,3,2,4
4879,40.7371,-74.0373,0,17,4,0,4,0
173702,40.746,-73.9884,1,21,4,1,1,1
169188,40.7532,-73.9836,1,13,4,1,1,1
160339,40.7543,-73.9857,1,11,3,1,1,1
198950,40.7775,-73.9565,1,11,1,1,1,1
83828,40.7631,-73.9741,1,16,3,1,1,1
541269,40.7639,-73.9742,3,23,1,1,1,1
71157,40.645,-73.7819,1,0,1,2,3,3
